wavelength,front_ref,transmittance
2346.8,0.448605,0
2347.9,0.44848801,0
2349,0.44859699,0
2350,0.44882599,0
2351.1,0.44898102,0
2352.2,0.44895401,0
2353.2,0.44880501,0
2354.3,0.44861698,0
2355.4,0.44848999,0
2356.4,0.44845798,0
2357.5,0.44855801,0
2358.6,0.44876598,0
2359.7,0.44891701,0
2360.7,0.448922,0
2361.8,0.44887299,0
2362.9,0.448815,0
2364,0.44877701,0
2365,0.44877499,0
2366.1,0.44884399,0
2367.2,0.44895401,0
2368.3,0.44898602,0
2369.4,0.448922,0
2370.4,0.44882599,0
2371.5,0.44865601,0
2372.6,0.44838299,0
2373.7,0.44807598,0
2374.8,0.44780602,0
2375.9,0.44756699,0
2377,0.44733799,0
2378.1,0.44712399,0
2379.1,0.44690102,0
2380.2,0.44657101,0
2381.3,0.44614899,0
2382.4,0.44580502,0
2383.5,0.44562901,0
2384.6,0.44558201,0
2385.7,0.44563599,0
2386.8,0.44576302,0
2387.9,0.44591,0
2389,0.44597099,0
2390.1,0.44593399,0
2391.2,0.44590199,0
2392.3,0.44588799,0
2393.4,0.445797,0
2394.5,0.44558998,0
2395.6,0.445275,0
2396.7,0.44488899,0
2397.9,0.44449299,0
2399,0.44420799,0
2400.1,0.44415199,0
2401.2,0.44432499,0
2402.3,0.44457199,0
2403.4,0.44473801,0
2404.5,0.44470798,0
2405.6,0.444459,0
2406.8,0.44405602,0
2407.9,0.44358501,0
2409,0.44310699,0
2410.1,0.44265301,0
2411.2,0.44218601,0
2412.4,0.441675,0
2413.5,0.44117699,0
2414.6,0.440774,0
2415.7,0.44049702,0
2416.9,0.44028,0
2418,0.440023,0
2419.1,0.43967602,0
2420.2,0.439193,0
2421.4,0.438549,0
2422.5,0.43780602,0
2423.6,0.43708099,0
2424.8,0.43647701,0
2425.9,0.43597099,0
2427,0.435485,0
2428.2,0.435023,0
2429.3,0.43453999,0
2430.5,0.43391998,0
2431.6,0.43308998,0
2432.7,0.43212399,0
2433.9,0.431175,0
2435,0.43028198,0
2436.2,0.42951302,0
2437.3,0.428969,0
2438.5,0.42865601,0
2439.6,0.42847401,0
2440.8,0.42832199,0
2441.9,0.42817299,0
2443.1,0.42800701,0
2444.2,0.42780701,0
2445.4,0.42761101,0
2446.5,0.42738899,0
2447.7,0.42714199,0
2448.8,0.42689098,0
2450,0.42661999,0
2451.1,0.42632,0
2452.3,0.42599499,0
2453.5,0.42565601,0
2454.6,0.42528198,0
2455.8,0.42482498,0
2456.9,0.42434502,0
2458.1,0.42389301,0
2459.3,0.42348801,0
2460.4,0.423148,0
2461.6,0.42287998,0
2462.8,0.422645,0
2464,0.42244999,0
2465.1,0.42232498,0
2466.3,0.422257,0
2467.5,0.422216,0
2468.6,0.422169,0
2469.8,0.422057,0
2471,0.42180302,0
2472.2,0.421408,0
2473.4,0.420966,0
2474.5,0.42054298,0
2475.7,0.420145,0
2476.9,0.41980598,0
2478.1,0.41952,0
2479.3,0.41924198,0
2480.5,0.41893002,0
2481.6,0.41860699,0
2482.8,0.418246,0
2484,0.41785,0
2485.2,0.41747601,0
2486.4,0.41714001,0
2487.6,0.41681301,0
2488.8,0.41648102,0
2490,0.41619999,0
2491.2,0.41598301,0
2492.4,0.41572899,0
2493.6,0.41546299,0
2494.8,0.41525799,0
2496,0.41511101,0
2497.2,0.41498199,0
2498.4,0.41485001,0
2499.6,0.41479099,0
2500.8,0.41475201,0
2502,0.41459599,0
2503.2,0.41432301,0
2504.4,0.41396099,0
2505.6,0.413577,0
2506.8,0.41323898,0
2508.1,0.41296299,0
2509.3,0.41282902,0
2510.5,0.41275299,0
2511.7,0.41265499,0
2512.9,0.41252499,0
2514.1,0.41234001,0
2515.4,0.41214199,0
2516.6,0.41195202,0
2517.8,0.41176399,0
2519,0.411618,0
2520.2,0.41147099,0
2521.5,0.411315,0
2522.7,0.41117699,0
2523.9,0.41109001,0
2525.2,0.411063,0
2526.4,0.411012,0
2527.6,0.4109,0
2528.9,0.41073399,0
2530.1,0.41046299,0
2531.3,0.41007,0
2532.6,0.40963501,0
2533.8,0.40931801,0
2535,0.409198,0
2536.3,0.40921799,0
2537.5,0.40933701,0
2538.8,0.409464,0
2540,0.40945202,0
2541.3,0.40926399,0
2542.5,0.40897499,0
2543.7,0.40867298,0
2545,0.408405,0
2546.2,0.408195,0
2547.5,0.40802502,0
2548.7,0.40786999,0
2550,0.407719,0
2551.3,0.407621,0
2552.5,0.40760399,0
2553.8,0.40754002,0
2555,0.40731098,0
2556.3,0.40685398,0
2557.5,0.40613701,0
2558.8,0.40525002,0
2560.1,0.40436901,0
2561.3,0.403666,0
2562.6,0.40326801,0
2563.9,0.40316799,0
2565.1,0.40325298,0
2566.4,0.40332401,0
2567.7,0.40321201,0
2569,0.40281898,0
2570.2,0.402174,0
2571.5,0.40141499,0
2572.8,0.40071899,0
2574.1,0.40026001,0
2575.3,0.40004501,0
2576.6,0.399925,0
2577.9,0.399748,0
2579.2,0.39931999,0
2580.5,0.39862,0
2581.7,0.39781101,0
2583,0.397103,0
