wavelength,front_ref,transmittance
1229,0.536802501,0
1230,0.53697003,0
1231,0.53713756,0
1232,0.537305089,0
1233,0.537472618,0
1234,0.537640147,0
1235,0.537807676,0
1236,0.537975206,0
1237,0.538142735,0
1238,0.538310264,0
1239,0.538477793,0
1240,0.538645323,0
1241,0.538812852,0
1242,0.538980381,0
1243,0.53914791,0
1244,0.539315439,0
1245,0.539482969,0
1246,0.539650498,0
1247,0.539818027,0
1248,0.539985556,0
1249,0.540153085,0
1250,0.540320615,0
1251,0.540488144,0
1252,0.540655673,0
1253,0.540823202,0
1254,0.540990732,0
1255,0.541158261,0
1256,0.54132579,0
1257,0.541493319,0
1258,0.541660848,0
1259,0.541828378,0
1260,0.541995907,0
1261,0.542163436,0
1262,0.542330965,0
1263,0.542498495,0
1264,0.542666024,0
1265,0.542833553,0
1266,0.543001082,0
1267,0.543168611,0
1268,0.543336141,0
1269,0.54350367,0
1270,0.543671199,0
1271,0.543838728,0
1272,0.544006258,0
1273,0.544173787,0
1274,0.544341316,0
1275,0.544508845,0
1276,0.544676374,0
1277,0.544843904,0
1278,0.545011433,0
1279,0.545178962,0
1280,0.545346491,0
1281,0.545514021,0
1282,0.54568155,0
1283,0.545849079,0
1284,0.546016608,0
1285,0.546184137,0
1286,0.546351667,0
1287,0.546519196,0
1288,0.546686725,0
1289,0.546854254,0
1290,0.547021784,0
1291,0.547189313,0
1292,0.547356842,0
1293,0.547524371,0
1294,0.5476919,0
1295,0.54785943,0
1296,0.548026959,0
1297,0.548194488,0
1298,0.548362017,0
1299,0.548529547,0
1300,0.548697076,0
1301,0.548864605,0
1302,0.549032134,0
1303,0.549199663,0
1304,0.549367193,0
1305,0.549534722,0
1306,0.549702251,0
1307,0.54986978,0
1308,0.550037309,0
1309,0.550204839,0
1310,0.550372368,0
1311,0.550539897,0
1312,0.550707426,0
1313,0.550874956,0
1314,0.551042485,0
1315,0.551210014,0
1316,0.551377543,0
1317,0.551545072,0
1318,0.551712602,0
1319,0.551880131,0
1320,0.55204766,0
1321,0.552215189,0
1322,0.552382719,0
1323,0.552550248,0
1324,0.552717777,0
1325,0.552885306,0
1326,0.553052835,0
1327,0.553220365,0
1328,0.553387894,0
1329,0.553555423,0
1330,0.553722952,0
1331,0.553890482,0
1332,0.554058011,0
1333,0.55422554,0
1334,0.554393069,0
1335,0.554560598,0
1336,0.554728128,0
1337,0.554895657,0
1338,0.555063186,0
1339,0.555230715,0
1340,0.555398245,0
1341,0.555565774,0
1342,0.555733303,0
1343,0.555900832,0
1344,0.556068361,0
1345,0.556235891,0
1346,0.55640342,0
1347,0.556570949,0
1348,0.556738478,0
1349,0.556906008,0
1350,0.557073537,0
1351,0.557241066,0
1352,0.557408595,0
1353,0.557576124,0
1354,0.557743654,0
