wavelength,front_ref,transmittance
884,0.463333818,0.513303547
885,0.46325109,0.513360502
886,0.463205128,0.513384273
887,0.463114441,0.513433139
888,0.463042617,0.513430338
889,0.462957331,0.513484862
890,0.462906346,0.513503563
891,0.462800624,0.513537146
892,0.462742974,0.51354903
893,0.46266471,0.51361099
894,0.462620367,0.513636628
895,0.462528754,0.513684943
896,0.462457371,0.513682778
897,0.462373222,0.513738881
898,0.46232179,0.513757318
899,0.462216844,0.513792094
900,0.462163747,0.513808863
901,0.462108987,0.513823935
902,0.461998638,0.513853271
903,0.46193434,0.513858558
904,0.461852182,0.513917052
905,0.461807363,0.513942469
906,0.461744722,0.513949528
907,0.461623179,0.513967547
908,0.461552683,0.513966551
909,0.461465504,0.514020102
910,0.461411978,0.514036655
911,0.461302441,0.514067246
912,0.461198073,0.514031396
913,0.46107782,0.51405102
914,0.461012742,0.514055746
915,0.460950972,0.5140639
916,0.460816714,0.514069193
917,0.46066218,0.513981649
918,0.460509477,0.513967977
919,0.460427173,0.513955016
920,0.460311179,0.513979322
921,0.460165145,0.513900598
922,0.459905778,0.513776931
923,0.459708634,0.513717552
924,0.459578518,0.513655296
925,0.459387733,0.513602541
926,0.459197468,0.513550367
927,0.45906554,0.513486275
928,0.45883962,0.513325064
929,0.458441477,0.513058109
930,0.458195765,0.512876414
931,0.458019551,0.512766546
932,0.457765135,0.512648133
933,0.457506893,0.512525787
934,0.457293557,0.512449904
935,0.457003315,0.512294512
936,0.456597091,0.511946736
937,0.45624816,0.511658183
938,0.456000659,0.511474538
939,0.455756321,0.511366587
940,0.455343079,0.511083858
941,0.454660333,0.510594611
942,0.454211714,0.510347697
943,0.453954314,0.510153702
944,0.453564121,0.509894722
945,0.453131982,0.509519685
946,0.452704634,0.509149556
947,0.452378643,0.508811828
948,0.452084853,0.508507447
949,0.451421968,0.507893123
